Product ID,Variant ID,Product Name,Product Type,Product Description,Supplier,Brand,Tags,Attributes,Values,Barcode,Sellable,Purchasable,Taxable,Buy Price,Retail Price,Type
28025381,47279983,CBDfx - CBD Oil Vape Additive,CBD,"This CBD oil vape additive contains up to 500mg of 100% organically grown cannabidiol. Our CBD is CO2 extracted from the highest quality, organically grown and EU sourced hemp. This proprietary blend of VG/PG mixture can be vaped, or taken orally as a CBD tincture. Our liquid carries the leafy, tea-like flavor profile of the natural hemp plant and pairs nicely with dessert and fruit-flavored e-liquids. CBDfx’s vape oil additive mixes easily with your favorite e-juice with the included dropper. With our vape additive, you get the convenience of using your favorite vape gear while gaining the ability to dose CBD. CBDfx’s vape additive is cGMP certified and made in the USA. CBD is also rich in Omega-3 fatty acids.",CBDfx,CBDfx,"CBD,CBDfx,Tincture",CBD Level,120MG,2.1E+11,TRUE,TRUE,7%,7.51,35.99,Storable Product
28025381,47279984,CBDfx - CBD Oil Vape Additive,CBD,"This CBD oil vape additive contains up to 500mg of 100% organically grown cannabidiol. Our CBD is CO2 extracted from the highest quality, organically grown and EU sourced hemp. This proprietary blend of VG/PG mixture can be vaped, or taken orally as a CBD tincture. Our liquid carries the leafy, tea-like flavor profile of the natural hemp plant and pairs nicely with dessert and fruit-flavored e-liquids. CBDfx’s vape oil additive mixes easily with your favorite e-juice with the included dropper. With our vape additive, you get the convenience of using your favorite vape gear while gaining the ability to dose CBD. CBDfx’s vape additive is cGMP certified and made in the USA. CBD is also rich in Omega-3 fatty acids.",CBDfx,CBDfx,"CBD,CBDfx,Tincture",CBD Level,300MG,2.1E+11,TRUE,TRUE,7%,24.18,44.99,Storable Product
28025381,47279985,CBDfx - CBD Oil Vape Additive,CBD,"This CBD oil vape additive contains up to 500mg of 100% organically grown cannabidiol. Our CBD is CO2 extracted from the highest quality, organically grown and EU sourced hemp. This proprietary blend of VG/PG mixture can be vaped, or taken orally as a CBD tincture. Our liquid carries the leafy, tea-like flavor profile of the natural hemp plant and pairs nicely with dessert and fruit-flavored e-liquids. CBDfx’s vape oil additive mixes easily with your favorite e-juice with the included dropper. With our vape additive, you get the convenience of using your favorite vape gear while gaining the ability to dose CBD. CBDfx’s vape additive is cGMP certified and made in the USA. CBD is also rich in Omega-3 fatty acids.",CBDfx,CBDfx,"CBD,CBDfx,Tincture",CBD Level,500MG,2.1E+11,TRUE,TRUE,7%,30.23,54.99,Storable Product
28025381,47279981,CBDfx - CBD Oil Vape Additive,CBD,"This CBD oil vape additive contains up to 500mg of 100% organically grown cannabidiol. Our CBD is CO2 extracted from the highest quality, organically grown and EU sourced hemp. This proprietary blend of VG/PG mixture can be vaped, or taken orally as a CBD tincture. Our liquid carries the leafy, tea-like flavor profile of the natural hemp plant and pairs nicely with dessert and fruit-flavored e-liquids. CBDfx’s vape oil additive mixes easily with your favorite e-juice with the included dropper. With our vape additive, you get the convenience of using your favorite vape gear while gaining the ability to dose CBD. CBDfx’s vape additive is cGMP certified and made in the USA. CBD is also rich in Omega-3 fatty acids.",CBDfx,CBDfx,"CBD,CBDfx,Tincture",CBD Level,60MG,2.1E+11,TRUE,TRUE,7%,10,19.99,Storable Product
28025381,47279981,CBDfx - CBD Oil Vape Additive,CBD,"This CBD oil vape additive contains up to 500mg of 100% organically grown cannabidiol. Our CBD is CO2 extracted from the highest quality, organically grown and EU sourced hemp. This proprietary blend of VG/PG mixture can be vaped, or taken orally as a CBD tincture. Our liquid carries the leafy, tea-like flavor profile of the natural hemp plant and pairs nicely with dessert and fruit-flavored e-liquids. CBDfx’s vape oil additive mixes easily with your favorite e-juice with the included dropper. With our vape additive, you get the convenience of using your favorite vape gear while gaining the ability to dose CBD. CBDfx’s vape additive is cGMP certified and made in the USA. CBD is also rich in Omega-3 fatty acids.",CBDfx,CBDfx,"CBD,CBDfx,Tincture",Color,BLACK,2.1E+11,TRUE,TRUE,7%,10,19.99,Storable Product
28025287,47279734,TKO Hemp Pre Roll,CBD,"The TKO Caviar cone is: stuffed with industrial hemp flower, coated in CBD concentrate &amp; topped with pure CBD isolate making it the strongest CBD pre-roll cone currently on the market!",Smoke Nation LLC,Terp Nation,"CBD,Pre-Rolled,TKO",CBD Level,120MG,2.1E+11,TRUE,TRUE,7%,2,8,Storable Product
28025287,47279739,TKO Hemp Pre Roll,CBD,"The TKO Caviar cone is: stuffed with industrial hemp flower, coated in CBD concentrate &amp; topped with pure CBD isolate making it the strongest CBD pre-roll cone currently on the market!",Smoke Nation LLC,Terp Nation,"CBD,Pre-Rolled,TKO",CBD Level,150MG,2.1E+11,TRUE,TRUE,7%,2.61,10,Storable Product
28025287,47279735,TKO Hemp Pre Roll,CBD,"The TKO Caviar cone is: stuffed with industrial hemp flower, coated in CBD concentrate &amp; topped with pure CBD isolate making it the strongest CBD pre-roll cone currently on the market!",Smoke Nation LLC,Terp Nation,"CBD,Pre-Rolled,TKO",CBD Level,180MG,2.1E+11,TRUE,TRUE,7%,4.35,12,Storable Product
28025287,47279737,TKO Hemp Pre Roll,CBD,"The TKO Caviar cone is: stuffed with industrial hemp flower, coated in CBD concentrate &amp; topped with pure CBD isolate making it the strongest CBD pre-roll cone currently on the market!",Smoke Nation LLC,Terp Nation,"CBD,Pre-Rolled,TKO",CBD Level,275MG,2.1E+11,TRUE,TRUE,7%,10,20,Storable Product
28025287,47279738,TKO Hemp Pre Roll,CBD,"The TKO Caviar cone is: stuffed with industrial hemp flower, coated in CBD concentrate &amp; topped with pure CBD isolate making it the strongest CBD pre-roll cone currently on the market!",Smoke Nation LLC,Terp Nation,"CBD,Pre-Rolled,TKO",CBD Level,400MG,2.1E+11,TRUE,TRUE,7%,10.67,24,Storable Product
38298468,73928134,Green Roads CBD Muscle & Joint Heat Relief Roll On,CBD,,Smoking Sales,Green Roads,,CBD Level,250MG,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38298468,79864867,Green Roads CBD Muscle & Joint Heat Relief Roll On,CBD,,Smoking Sales,Green Roads,,CBD Level,350MG,2.1E+11,TRUE,TRUE,7%,27.33,39.99,Storable Product
38298468,73928135,Green Roads CBD Muscle & Joint Heat Relief Roll On,CBD,,Smoking Sales,Green Roads,,CBD Level,500MG,2.1E+11,TRUE,TRUE,7%,20,59.99,Storable Product
38298468,79864868,Green Roads CBD Muscle & Joint Heat Relief Roll On,CBD,,Smoking Sales,Green Roads,,CBD Level,750MG,2.1E+11,TRUE,TRUE,7%,22,80,Storable Product
36545173,71087408,The Kind Hemp Oil Tinture 30ml,CBD,,Super City Trading,The Kind Hemp,,CBD Level,NATRUAL - 1000MG,2.1E+11,TRUE,TRUE,7%,15,59.99,Storable Product
36545173,71087409,The Kind Hemp Oil Tinture 30ml,CBD,,Super City Trading,The Kind Hemp,,CBD Level,NATURAL - 2500MG,2.1E+11,TRUE,TRUE,7%,25,89.99,Storable Product
36545173,71094417,The Kind Hemp Oil Tinture 30ml,CBD,,Super City Trading,The Kind Hemp,,CBD Level,STRAWBERRY - 1000MG,2.1E+11,TRUE,TRUE,7%,15,59.99,Storable Product
36545173,71094416,The Kind Hemp Oil Tinture 30ml,CBD,,Super City Trading,The Kind Hemp,,CBD Level,STRAWBERRY - 2500MG,2.1E+11,TRUE,TRUE,7%,25,89.99,Storable Product
31975764,61539869,V12 Mini Glass Blunt,Hand Pipe,,dhgate,,"Glass Pipe,Metal Pipe,Miscellaneous",Color,BLACK,2.1E+11,TRUE,TRUE,7%,3.27,19.99,Storable Product
31975764,61539870,V12 Mini Glass Blunt,Hand Pipe,,dhgate,,"Glass Pipe,Metal Pipe,Miscellaneous",Color,GOLD,2.1E+11,TRUE,TRUE,7%,3.27,19.99,Storable Product
28025219,47279465,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,BLACK,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
28025219,47279466,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,BLUE,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
28025219,47279467,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,GREEN,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
28025219,47279468,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,LIGHT BLUE,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
28025219,47279471,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,PURPLE,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
28025219,47279472,Gold Star Mini - 14 Pumpkin Cage,Hookah,,Gold Star Tobacco,Gold Star,"Hookah,Small",Color,RED,2.1E+11,TRUE,TRUE,7%,5,19.99,Storable Product
32358657,62676367,Gold Star M13 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,16,39.99,Storable Product
32358657,62676366,Gold Star M13 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,16,39.99,Storable Product
32358658,62676372,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358658,62676373,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358658,62676370,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358658,62676371,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358658,62676368,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358658,62676369,Gold Star M9 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,SILVER,2.1E+11,TRUE,TRUE,7%,16,34.99,Storable Product
32358659,62676374,Gold Star M11 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,30,59.99,Storable Product
32358659,62676376,Gold Star M11 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,30,59.99,Storable Product
32358659,62676375,Gold Star M11 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,30,59.99,Storable Product
32358660,62676380,Gold Star SAR140 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,30,69.99,Storable Product
32358660,62676379,Gold Star SAR140 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,30,69.99,Storable Product
32358660,62676377,Gold Star SAR140 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,30,69.99,Storable Product
32358660,62676378,Gold Star SAR140 Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,30,69.99,Storable Product
38032541,73541961,Gold Star AGS - 14250 Cage Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38032541,73541960,Gold Star AGS - 14250 Cage Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38032541,73541962,Gold Star AGS - 14250 Cage Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38032541,74741083,Gold Star AGS - 14250 Cage Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38032541,73541959,Gold Star AGS - 14250 Cage Hookah,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,12,34.99,Storable Product
38059337,73593172,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,0.61,3.99,Storable Product
38059337,73593176,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,1,3.99,Storable Product
38059337,73593175,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,1,3.99,Storable Product
38059337,73593173,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,1,3.99,Storable Product
38059337,73593177,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,RED,2.1E+11,TRUE,TRUE,7%,1,3.99,Storable Product
38059337,73593174,Gold Star Disposable Hookah Hose,Hookah,,Gold Star Tobacco,Gold Star,,Color,WHITE,2.1E+11,TRUE,TRUE,7%,0.83,3.99,Storable Product
40620098,79297246,Gold Star Fancy Gold Hookah (EG26),Hookah,,Gold Star Tobacco,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,17,40,Storable Product
40620098,79297247,Gold Star Fancy Gold Hookah (EG26),Hookah,,Gold Star Tobacco,,,Color,BLLUE,2.1E+11,TRUE,TRUE,7%,17,40,Storable Product
40620098,79297245,Gold Star Fancy Gold Hookah (EG26),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,17,40,Storable Product
40620113,79297273,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40620113,79297272,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40620113,79297269,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40620113,79297274,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40620113,79297271,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40620113,79297270,Gold Star Eye Hookah (BL-D),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,12,40,Storable Product
40799280,79854943,Swift Lite  2-Hose Hookah - Middle Heart (37-2),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799280,79854944,Swift Lite  2-Hose Hookah - Middle Heart (37-2),Hookah,,Gold Star Tobacco,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799280,79854942,Swift Lite  2-Hose Hookah - Middle Heart (37-2),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799280,79854945,Swift Lite  2-Hose Hookah - Middle Heart (37-2),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799327,79855134,Swift Lite 2-Hose Hookah - Floral (38-2),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799327,79855135,Swift Lite 2-Hose Hookah - Floral (38-2),Hookah,,Gold Star Tobacco,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799327,79855133,Swift Lite 2-Hose Hookah - Floral (38-2),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40799327,79855136,Swift Lite 2-Hose Hookah - Floral (38-2),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,13,36.99,Storable Product
40801272,79860271,Swift Lite 2-Hose Hookah - Berries (138-2),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,12,36.99,Storable Product
40801272,79860272,Swift Lite 2-Hose Hookah - Berries (138-2),Hookah,,Gold Star Tobacco,,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,12,36.99,Storable Product
40801272,79860273,Swift Lite 2-Hose Hookah - Berries (138-2),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,12,36.99,Storable Product
40801272,79860274,Swift Lite 2-Hose Hookah - Berries (138-2),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,12,36.99,Storable Product
40801306,79860384,Swift Lite 1-Hose Hookah - Heart (108),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801306,79860387,Swift Lite 1-Hose Hookah - Heart (108),Hookah,,Gold Star Tobacco,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801306,79860386,Swift Lite 1-Hose Hookah - Heart (108),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801306,79860385,Swift Lite 1-Hose Hookah - Heart (108),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801347,79861724,Swift Lite 1-Hose Hookah -  Diamond (109),Hookah,,Gold Star Tobacco,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801347,79861720,Swift Lite 1-Hose Hookah -  Diamond (109),Hookah,,Gold Star Tobacco,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801347,79861723,Swift Lite 1-Hose Hookah -  Diamond (109),Hookah,,Gold Star Tobacco,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801347,79861721,Swift Lite 1-Hose Hookah -  Diamond (109),Hookah,,Gold Star Tobacco,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
40801347,79861722,Swift Lite 1-Hose Hookah -  Diamond (109),Hookah,,Gold Star Tobacco,,,Color,RED,2.1E+11,TRUE,TRUE,7%,9,29.99,Storable Product
28025290,76761197,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,BLACK,2.1E+11,TRUE,TRUE,7%,5,,Storable Product
28025290,47279751,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,BLUE,2.1E+11,TRUE,TRUE,7%,5,18.99,Storable Product
28025290,47279753,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,GREEN,2.1E+11,TRUE,TRUE,7%,5,18.99,Storable Product
28025290,47279750,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,PURPLE,2.1E+11,TRUE,TRUE,7%,5,18.99,Storable Product
28025290,47279754,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,RED,2.1E+11,TRUE,TRUE,7%,4.5,18.99,Storable Product
28025290,76761198,Pumpkin Hookah,Hookah,,Hookah Paradise,,"Hookah,Small",Color,YELLOW,2.1E+11,TRUE,TRUE,7%,5,,Storable Product
28025338,47279883,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,BLACK,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025338,47279884,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,BLUE,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025338,48548492,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,GREEN,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025338,47279886,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,PINK,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025338,47279887,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,RED,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025338,47279888,Acrylic Hose,Hookah,,Hookah Paradise,Hookah,"Hookah,Hookah Accessories,Hoses",Color,WHITE,2.1E+11,TRUE,TRUE,7%,2.5,9.99,Storable Product
28025497,47280418,Mya Cage Hookah,Hookah,,Hookah Paradise,Mya,"Hookah,Medium",Color,CLEAR,2.1E+11,TRUE,TRUE,7%,30,54.99,Storable Product
28025497,47280415,Mya Cage Hookah,Hookah,,Hookah Paradise,Mya,"Hookah,Medium",Color,DARK BLUE,2.1E+11,TRUE,TRUE,7%,22,54.99,Storable Product
28025497,47280417,Mya Cage Hookah,Hookah,,Hookah Paradise,Mya,"Hookah,Medium",Color,OLIVE GREEN,2.1E+11,TRUE,TRUE,7%,28,54.99,Storable Product
28025497,47280420,Mya Cage Hookah,Hookah,,Hookah Paradise,Mya,"Hookah,Medium",Color,PURPLE,2.1E+11,TRUE,TRUE,7%,28,54.99,Storable Product
28025497,47280423,Mya Cage Hookah,Hookah,,Hookah Paradise,Mya,"Hookah,Medium",Color,SKY BLUE,2.1E+11,TRUE,TRUE,7%,28,54.99,Storable Product
28025505,47280459,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BLACK,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280460,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BLUE,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280461,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BROWN,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280463,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,GREEN,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280464,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,PINK,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280465,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,RED,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025505,47280466,Mya Freeze Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,WHITE,2.1E+11,TRUE,TRUE,7%,6,15.99,Storable Product
28025515,47280566,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BLACK,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025515,47280567,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BLUE,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025515,47280568,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,BROWN,2.1E+11,TRUE,TRUE,7%,3,11.99,Storable Product
28025515,47280570,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,DARK BLUE,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025515,47280571,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,GREEN,2.1E+11,TRUE,TRUE,7%,3,11.99,Storable Product
28025515,47280572,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,PINK,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025515,47280574,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,RED,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025515,47280575,Mya Wood Hose,Hookah,,Hookah Paradise,Mya,"Hookah,Hookah Accessories,Hoses",Color,WHITE,2.1E+11,TRUE,TRUE,7%,2.5,11.99,Storable Product
28025550,47280747,Venice Hookah,Hookah,,Hookah Paradise,,"Hookah,Large",Color,BLUE,2.1E+11,TRUE,TRUE,7%,10,74.99,Storable Product
28025550,47280751,Venice Hookah,Hookah,,Hookah Paradise,,"Hookah,Large",Color,GREEN,2.1E+11,TRUE,TRUE,7%,10,74.99,Storable Product
28025550,47280754,Venice Hookah,Hookah,,Hookah Paradise,,"Hookah,Large",Color,RED,2.1E+11,TRUE,TRUE,7%,38,74.99,Storable Product
42421517,83096810,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096808,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096804,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096811,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096809,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096806,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,RED,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096807,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,WHITE,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421517,83096805,Deezer Java Hookah,Hookah,,Hookah Paradise,,,Color,YELLOW,2.1E+11,TRUE,TRUE,7%,25,49.99,Storable Product
42421644,83096951,Vapor Nova Hookah,Hookah,,Hookah Paradise,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,22,49.99,Storable Product
42421644,83096952,Vapor Nova Hookah,Hookah,,Hookah Paradise,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,22,49.99,Storable Product
42421644,83096950,Vapor Nova Hookah,Hookah,,Hookah Paradise,,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,22,49.99,Storable Product
42421644,83096949,Vapor Nova Hookah,Hookah,,Hookah Paradise,,,Color,RED,2.1E+11,TRUE,TRUE,7%,22,49.99,Storable Product
42421727,83097059,Vapor Lumi Hookah,Hookah,,Hookah Paradise,,,Color,BLACK,2.1E+11,TRUE,TRUE,7%,35,69.99,Storable Product
42421727,83097058,Vapor Lumi Hookah,Hookah,,Hookah Paradise,,,Color,BLUE,2.1E+11,TRUE,TRUE,7%,35,69.99,Storable Product
42421727,83097056,Vapor Lumi Hookah,Hookah,,Hookah Paradise,,,Color,GREEN,2.1E+11,TRUE,TRUE,7%,35,69.99,Storable Product
42421727,83097054,Vapor Lumi Hookah,Hookah,,Hookah Paradise,,,Color,PINK,2.1E+11,TRUE,TRUE,7%,35,69.99,Storable Product
42421727,83097057,Vapor Lumi Hookah,Hookah,,Hookah Paradise,,,Color,PURPLE,2.1E+11,TRUE,TRUE,7%,35,69.99,Storable Product
